email,domain,country,fit_score,vertical_match,has_flipbook_competitor,final_url
info@heart180.com.au,heart180.com.au,AU,7,property,0,https://heart180.com.au
sales@otom-services.com,otom-services.com,SG,4,property,0,https://otom-services.com
service@naturalvoices.tw,naturalvoices.tw,TW,4,property,0,https://naturalvoices.tw
info@insighteye.com.au,insighteye.com.au,AU,4,property,0,https://insighteye.com.au
hello@onedaydream.com.au,onedaydream.com.au,AU,4,property,0,https://onedaydream.com.au
info@narita-airport.net,narita-airport.net,JP,4,property,0,https://narita-airport.net
info@storymusictellers.jp,muramatsu-t.net,JP,4,property,0,https://muramatsu-t.net
mgstorecustomerservice@gmail.com,mg-pen.com.hk,HK,8,gallery,1,https://mg-pen.com.hk
lovelydach@hotmail.com,ladymoko.com,TW,4,property,0,https://ladymoko.com
info@rawcs.org.au,rawcs.org.au,AU,7,property,0,https://rawcs.org.au
luckymobileau@gmail.com,luckymobile.com.au,AU,4,gallery,0,https://luckymobile.com.au/mobile-plus/
info@funeralsaustralia.org.au,funeralsaustralia.org.au,AU,2,,0,https://funeralsaustralia.org.au
fujipride@fujipride.com,fuji-kojoyakei.jp,JP,4,gallery,0,https://fuji-kojoyakei.jp
info@niwadani.co.jp,niwadani.co.jp,JP,4,property,0,https://niwadani.co.jp
072-279-9980mailinfo@niwadani.co.jphphttps,niwadani.co.jp,JP,4,property,0,https://niwadani.co.jp
hello@mindfulconnect.jp,mindfulconnect.jp,JP,4,property,0,https://mindfulconnect.jp
sample@saiani.co.jp,saiani.co.jp,JP,2,,0,https://saiani.co.jp
info@nexus-legal.net,nexus-legal.net,JP,4,property,0,https://nexus-legal.net
info@nativesrus.com.au,nativesrus.com.au,AU,4,gallery,0,https://nativesrus.com.au
sales@pickawall.com,pickawall.com.au,AU,4,property,0,https://pickawall.com.au
info@kiyomizuya.co.jp,kiyomizuya.co.jp,JP,4,property,0,https://kiyomizuya.co.jp
hello@reddotpenguins.com,reddotpenguins.com,SG,4,school,0,https://reddotpenguins.com
info@moritamedical.jp,moritamedical.jp,JP,2,property,0,https://moritamedical.jp
salichen625@gmail.com,saliday.tw,TW,4,property,0,https://saliday.tw
richardfoo@sme-electric.com,sme-electric.com.my,MY,8,property,1,https://sme-electric.com.my
smehq@sme-electric.com,sme-electric.com.my,MY,8,property,1,https://sme-electric.com.my
info@ridgeleaestate.com.au,ridgeleaestate.com.au,AU,7,property,0,https://ridgeleaestate.com.au
admin@prostates.com.au,prostates.com.au,AU,4,property,0,https://prostates.com.au
admin@traininggate.com.au,traininggate.com.au,AU,4,property,0,https://traininggate.com.au
xxxx@totec.co.jp,to-tec.co.jp,JP,4,property,0,https://to-tec.co.jp
info@staffstream.com.au,staffstream.com.au,AU,4,property,0,https://staffstream.com.au
info@sanpuku-suisan.co.jp,sanpuku-suisan.co.jp,JP,7,property,0,https://sanpuku-suisan.co.jp
lamington@kytonsbakery.com.au,kytonsbakery.com.au,AU,4,property,0,https://kytonsbakery.com.au
ikeda-t@roombankinsure.com,roombankinsure.com,JP,4,property,0,https://roombankinsure.com
sample@roombankinsure.com,roombankinsure.com,JP,4,property,0,https://roombankinsure.com
info@shirooni.jp,shirooni.jp,JP,2,property,0,https://shirooni.jp
info@sadosup.jp,sadosup.jp,JP,2,,0,https://sadosup.jp
info@shigemitsu-shoji.co.jp,shigemitsu-shoji.co.jp,JP,4,property,0,https://shigemitsu-shoji.co.jp
info@daiyuuzan.or.jp,daiyuuzan.or.jp,JP,7,gallery,0,https://daiyuuzan.or.jp
seantighe@sitrak.com.au,sitrak.com.au,AU,4,property,0,https://sitrak.com.au
20seantighe@sitrak.com.au,sitrak.com.au,AU,4,property,0,https://sitrak.com.au
brock.mcgarity@sitrak.com.au,sitrak.com.au,AU,4,property,0,https://sitrak.com.au
customerservice@sitrak.com.au,sitrak.com.au,AU,4,property,0,https://sitrak.com.au
